1676,1791
743,1914
1676,1175
608,3322
958,1087
94,1175
1172,2003
958,2090
240,2266
2035,2617
240,2788
1665,3394
670,1264
1388,1264
239,2530
813,2706
1460,2787
1448,3107
239,3168
915,237
167,317
167,2353
536,3249
166,682
1675,757
526,1438
743,1352
671,2090
1532,1790
1676,2706
1964,3242
1461,758
94,1914
383,2264
383,2790
958,1703
2035,3095
1665,310
527,1702
1531,2353
94,682
240,916
312,1175
312,1527
597,2266
1460,2267
391,239
670,1175
1388,1350
757,3107
598,1791
536,3466
1460,2706
239,244
836,454
1387,835
23,3240
1812,239
1214,3034
1171,999
1101,1262
383,1086
1676,2869
2034,1264
1676,2617
958,2178
1296,3394
318,22
608,94
536,382
1448,382
1675,536
670,836
1819,1175
239,1702
312,999
24,2353
1317,2530
597,2788
1214,3394
1811,23
454,2178
998,3034
1818,390
598,916
682,3538
24,317
887,916
1889,1438
1171,1615
1171,2266
454,2264
455,2788
1889,3022
1371,526
382,2353
94,610
527,757
813,1702
310,3023
166,3460
741,1790
240,2617
1315,2090
2035,2706
1214,383
23,1352
1891,2787
1388,1175
670,1350
1030,1527
2034,2001
670,2616
463,3466
1172,2442
598,2869
758,23
536,3396
1296,3250
2035,2529
998,598
1214,3538
1028,1615
312,1086
1532,1086
1746,1086
835,3537
1101,1085
312,2003
1387,2090
464,3322
1818,536
1665,3681
310,757
598,1702
1244,2003
1100,2354
527,2530
681,22
1028,1914
24,2530
2031,22
239,1914
1891,2267
1964,3387
1373,22
1958,22
957,2530
1818,2617
1891,3459
310,2179
743,2617
463,22
1740,3538
1100,1914
998,3537
834,598
957,1616
456,463
382,3095
1520,3683
998,453
1964,1914
167,3534
1460,681
813,1174
670,2264
670,2790
536,22
1214,22
1244,1352
239,388
536,3608
318,3538
1387,1438
94,1702
1532,2003
1676,1438
1373,3540
1964,317
1531,757
2035,1615
1964,2176
1101,2267
24,2441
1592,23
1388,915
167,2441
1317,2704
2035,244
2035,3169
94,3387
1214,816
1100,1352
454,1616
1676,3022
1592,310
1100,2529
1030,1702
1317,2264
957,1000
312,1703
312,3387
1028,1175
1460,2176
741,1088
671,682
1214,598
1532,1616
1371,167
383,1616
1316,2001
94,1350
167,1616
915,2892
670,915
1460,1086
916,527
1460,915
2035,1352
94,2441
172,22
741,2530
94,2706
1388,2616
1964,2003
1520,3537
1214,94
886,1264
743,2264
743,2790
1101,1616
1676,1264
454,1438
886,1614
813,1790
1130,2890
24,246
1447,3610
610,22
390,3683
1371,669
1602,2871
1675,2003
1387,1615
1891,3389
958,1438
167,3313
757,3252
758,526
1676,2090
94,2530
1889,2706
916,382
1131,598
1884,166
1245,2442
2029,3681
23,1702
1448,22
2034,2264
2034,2790
1293,3106
1448,3396
1521,3611
836,94
598,2179
463,3537
1602,1793
1243,2265
1245,2790
998,93
22,1087
1676,2530
1595,3250
610,312
2034,2353
1244,2619
1296,527
598,1086
2034,1914
1964,2353
916,3177
916,22
668,1615
527,836
1387,1527
1594,3611
24,97
1602,757
167,391
598,2616
318,94
1740,94
2034,3386
836,3034
536,3683
1317,2444
1461,1175
1964,836
1131,527
94,1000
836,3394
1818,1528
1130,3466
1531,2530
1964,1352
317,3683
1594,164
310,2267
886,1438
24,2948
166,757
2034,758
1317,915
1602,2704
2034,3606
1030,1086
1028,2179
382,2440
167,2264
169,2706
24,836
1390,1087
956,2706
671,3022
1372,3251
836,3466
668,2706
94,1262
1317,2619
310,2787
24,3462
1130,813
886,2090
1674,2353
1964,3462
2034,536
2034,681
1818,915
94,2948
1889,1790
1889,2868
237,3095
534,166
1961,999
24,1914
310,318
671,1914
1387,2530
94,3168
1460,1616
382,1702
1132,3033
742,916
1387,2706
1245,2354
1388,2267
1388,2787
814,1525
1296,3033
1371,3610
2034,391
2034,915
958,1914
239,318
239,760
1520,94
536,312
1819,1086
1531,918
239,1086
239,1616
1317,1614
1294,456
22,916
22,1175
169,1175
22,1438
94,2264
1961,3314
1748,2948
382,3168
682,3252
94,536
1296,3179
1665,237
453,758
1244,1525
681,3608
1961,2442
1818,2704
1371,3177
239,3313
1294,670
237,682
1955,3610
1214,3609
1964,681
2034,836
167,1527
94,2790
813,2091
22,2869
382,2530
1891,388
1244,1177
94,915
1293,3467
887,1088
1130,886
743,2003
814,2176
1130,3538
94,318
1748,1614
382,838
242,3023
599,3023
1462,3023
671,2001
1821,2001
1964,1086
957,2001
1740,3608
24,758
1387,1914
998,816
1676,836
1447,3467
463,96
24,2619
1213,3322
836,23
1387,757
166,2003
456,915
94,1086
671,2179
1964,2619
1520,3396
94,3534
1964,3534
172,3608
1964,1790
94,2868
1130,3177
916,456
246,164
834,237
97,1527
1821,2178
1172,1704
836,310
1961,916
22,1264
1961,1615
526,1616
1961,2869
1961,2946
1130,239
1674,1702
169,244
24,3386
1891,760
94,1790
1964,2264
1964,2790
1748,3313
1811,3537
668,2948
1130,3323
813,2440
670,2440
914,3683
1522,527
1737,310
525,1914
1522,167
169,2178
1675,2441
1131,167
22,463
608,3177
1592,3322
1171,1086
384,2707
757,3608
1667,3611
1891,243
453,1790
1174,1914
1390,2868
1884,3537
453,2441
1964,536
1100,1175
1130,2818
916,3107
537,456
914,3250
610,456
680,527
383,3020
527,1264
1214,3683
1133,2962
836,382
1748,1174
916,741
957,2267
239,538
1387,2003
384,1438
24,2707
1130,382
1961,463
671,1086
1130,670
1889,1174
1101,2176
310,1616
1100,2003
1668,3538
1821,1615
526,3020
22,1791
22,2090
22,3533
1961,1703
2035,464
1387,2177
1245,2707
1130,3611
24,2176
97,3314
1886,94
608,3537
1133,312
453,608
310,3313
1530,2266
1530,2788
610,164
1667,167
1031,1352
97,835
1318,1703
1242,2090
169,2869
2035,3459
1964,246
22,3022
1520,456
310,3241
94,3093
886,2616
598,684
526,2616
1133,3107
998,3608
1294,3609
914,94
24,391
835,669
1961,2530
1521,3252
1133,94
1520,3177
453,3169
811,1440
527,2265
524,2790
886,1704
1030,2089
914,3538
956,1527
94,2003
22,1527
1592,3683
2035,2868
836,526
884,1790
24,2003
26,610
1602,919
524,2090
1294,167
1318,2354
242,2178
914,2962
1450,3250
383,760
836,3683
1676,2264
1676,2790
757,164
312,388
1818,1912
24,536
1133,743
1134,3684
466,3683
1740,166
1963,3094
916,164
382,914
1816,757
1534,1527
1530,1913
596,2706
1746,3020
1242,1438
2036,2178
886,2440
1130,22
94,2176
608,524
97,463
94,388
24,681
1592,3396
755,597
1676,1088
884,1350
914,3034
1961,3168
834,3106
918,3394
914,3611
237,1352
1532,2178
1522,310
2034,1790
94,3025
836,3322
1448,240
668,757
916,813
1317,1086
167,1088
454,1913
310,834
2034,3020
387,164
1821,1262
1821,1440
1737,3683
22,3169
1961,610
2035,3534
1447,164
756,671
1668,3466
97,1614
1371,3396
244,3608
741,1616
1175,1264
312,534
93,99
596,757
1814,167
682,164
957,1353
453,1264
1889,2003
1294,600
1315,2787
608,3608
1886,3610
24,3609
1460,2004
1520,3463
1373,3322
1245,1912
1522,239
524,1000
916,3324
526,3093
524,2178
914,598
1294,2963
169,1349
23,2263
832,3250
26,3680
1520,20
811,1912
813,2868
1593,238
1446,3683
1532,3025
97,22
811,2530
526,2354
836,2962
836,164
1247,1264
886,1000
1677,917
1131,455
528,1527
528,2946
1522,382
1315,1912
247,3681
887,2000
1886,3683
23,1612
383,1264
236,2001
914,309
836,3611
1293,22
998,2964
528,2869
524,3168
1665,92
2034,316
1130,3396
1672,3096
1668,382
1450,3177
524,1087
386,391
1027,2001
525,1791
743,754
466,239
1448,310
1000,671
2036,2442
524,1174
1891,466
388,312
1530,2706
526,917
915,669
380,1912
1674,3170
597,1350
1882,22
1962,2706
