2112,2878
384,3414
393,3709
386,536
96,2175
1965,2437
1175,2085
1464,835
1390,998
1135,3492
1894,3632
610,93
1749,3194
167,1262
598,2438
384,1614
958,2438
958,2878
1135,3277
1608,681
1742,310
919,526
887,998
456,1172
312,3118
1247,2878
383,1086
1102,1350
1390,1875
1390,2701
816,2962
97,1877
958,2350
2039,1875
1597,3566
1894,243
1965,536
96,388
1216,166
598,2175
26,2790
1894,1788
1102,2525
1462,2437
1320,1700
1824,3196
384,2528
1390,1172
673,1262
1678,1614
2109,2351
1894,2087
2109,1172
1608,2878
1608,3340
673,2437
1749,1877
1536,2438
1966,3266
1374,166
918,596
456,914
1390,1086
1390,2878
384,388
598,681
528,2174
960,2085
2110,1998
1606,610
673,914
386,998
1320,2085
1536,757
1296,237
1536,1700
1824,2878
1824,3560
167,3196
240,610
1522,22
384,914
1390,2351
23,2614
24,3120
1535,3266
1217,3566
916,382
24,914
239,2614
999,94
1297,167
2109,172
2039,243
1749,390
598,2790
2110,2701
2112,3558
1824,1348
242,3118
384,1702
239,1086
1297,598
96,916
1248,1525
527,3338
2109,1261
1894,3487
1894,2790
1391,2174
1741,167
24,2264
1217,596
1824,914
97,1087
1965,2174
610,3566
384,2176
2110,3338
384,3341
682,22
673,2351
1030,2438
1889,3854
239,390
2039,461
2038,914
239,1788
1174,1877
1450,3854
1298,454
167,3487
598,1788
1822,755
1608,3118
685,454
456,610
673,755
24,1348
744,2437
1102,1523
1751,2962
1247,2962
1000,167
239,1437
1678,914
239,1172
24,2085
601,2614
999,3565
1524,3566
1595,382
1102,1436
1822,2613
1102,1084
1608,1086
384,1436
2109,3487
1965,3196
1219,94
242,244
1606,914
673,1348
1536,2614
393,3566
1965,1348
1320,2437
1824,2437
1816,239
97,2085
1102,1702
1894,3412
528,610
918,743
601,2263
2039,2351
1462,2791
239,3040
1824,3117
2110,914
1030,1086
1247,1087
1965,1262
1390,3042
610,22
247,167
1391,916
384,3268
1450,239
598,1086
598,1437
26,1788
1320,1172
2034,3854
919,453
528,3193
673,2174
24,2962
1606,3266
1522,3350
836,3566
1002,382
816,2176
2110,1436
1030,2526
242,316
1894,607
1751,3268
242,3340
1376,3566
1962,23
836,167
1534,1261
1965,2614
169,3268
24,3268
816,1436
26,26
817,2351
26,2703
96,534
1606,1348
1536,1998
242,1998
242,2174
239,2437
1895,464
1177,1998
1452,382
673,2525
1741,239
670,998
1816,3638
2110,2438
96,1350
26,3042
313,607
685,3781
240,758
1247,916
1536,2087
1679,2351
744,916
598,1998
242,2878
1889,3708
610,3854
169,2437
2109,3118
2110,3196
1894,3268
1135,740
743,1348
1174,1525
999,3781
1135,3132
682,383
318,3779
1894,388
528,999
528,2440
1824,2085
456,2437
1390,3117
24,246
1966,610
384,2962
1391,2962
456,3266
1135,20
1522,454
1216,3854
1032,1614
1670,383
26,835
240,1702
1741,3566
1450,3566
836,20
1392,2262
1177,2526
673,2876
1824,2962
1219,3781
1968,463
918,3280
167,3560
1000,3851
1101,2175
102,22
2112,2263
2039,3196
887,2959
383,3042
239,2263
1824,2262
1248,2351
1679,1084
916,3709
1450,3638
242,2088
312,2616
384,3484
2110,3851
1749,914
1464,1348
169,2962
1895,914
1536,2790
685,3494
999,3061
393,167
1965,2525
97,3560
1300,3781
1596,3422
23,680
97,246
816,1527
600,2962
1678,3266
816,2088
1894,1614
1608,1788
1966,3560
172,94
1536,1525
1392,1998
1534,1172
1824,1436
673,1611
1824,1614
1968,3631
1968,3412
1595,3781
760,456
598,2351
312,3193
1679,2962
1965,1614
528,1350
1102,2440
960,1348
1894,1348
24,610
2038,3484
2036,1525
673,2264
1679,682
598,2703
2038,3266
383,2085
1676,2790
999,3207
242,2960
1966,318
817,3042
386,834
1534,1348
312,3487
1374,3853
26,3340
1535,1436
1816,23
685,309
1968,2351
240,3484
1824,610
1968,3042
1752,681
744,2348
1135,3779
169,682
242,834
528,1436
527,1611
1177,1788
456,2348
684,3280
682,3566
1522,309
1824,680
1030,1700
1032,2088
1824,3338
999,3638
1002,3709
1670,3851
673,680
758,164
26,3776
383,607
671,1998
887,916
1390,1436
919,3422
1670,3779
1965,835
242,464
242,2791
1821,388
2112,1086
598,607
528,682
1536,3196
598,3042
172,22
167,1702
2110,2085
242,3267
760,3851
97,1702
1248,2437
673,3196
1968,998
2110,2616
1247,2528
1216,383
1296,3277
538,236
1961,3779
1002,2990
239,998
1297,3348
102,3851
1744,93
1959,94
1749,2437
1824,3266
1534,2959
97,3266
1534,607
312,682
673,2616
540,94
1376,3711
673,2088
1679,3193
744,1264
1000,3275
1450,164
540,167
538,452
1452,454
1032,2788
384,682
1391,2088
2110,2788
1968,2959
598,3268
2112,3704
318,92
1392,834
886,1700
1177,1612
1298,3135
239,536
242,3631
1135,164
538,3851
1598,454
1320,1350
1966,1522
1824,318
2040,1437
242,1348
1824,2176
1595,3709
1376,3422
312,758
310,998
97,2616
1219,3492
169,246
23,1172
1676,2087
835,3205
312,3557
1744,22
1002,309
1390,1614
1177,2790
466,3779
1595,94
684,3851
2110,1790
2038,681
1320,2528
1317,1525
668,2960
1886,22
2040,1086
526,1086
1679,610
97,1997
1670,312
454,2959
999,3492
1536,1875
817,2000
467,3708
1177,1437
384,464
835,3709
1824,460
1000,600
1000,3420
1214,22
886,1789
1248,1997
1824,3411
1000,236
760,527
1392,2440
1668,93
2109,682
1751,1171
239,3559
23,1614
1174,2351
598,1525
169,537
673,1436
25,1999
1895,3193
1891,3781
24,3488
668,1525
93,3485
169,1525
239,2524
1749,1522
684,169
1966,242
2110,243
1002,3135
743,832
2034,20
99,3704
1002,452
1895,1874
744,1997
1390,1350
457,3196
2110,391
1670,3493
1819,1998
687,3422
1825,834
999,3351
97,832
1894,832
1248,1171
1892,2960
1534,1614
320,3851
1461,2703
537,3424
612,239
743,1527
248,3854
813,835
536,22
1964,3487
600,1175
94,607
598,916
1219,670
310,915
743,2528
528,2528
1825,1525
1217,3275
758,598
1676,2438
1000,24
1000,887
741,1612
24,3561
1451,3420
1452,22
94,3042
670,834
246,3711
1247,1702
94,2959
169,832
1824,1259
1968,1877
26,3411
1895,1522
1219,3134
1814,3709
1135,3711
890,1998
836,3420
1819,2701
814,1175
1216,3204
454,682
744,2958
1172,1261
1452,598
2109,463
2040,1172
1825,3487
1300,22
1678,1524
247,95
670,3040
312,464
1465,998
1821,3042
2110,3634
1816,3855
1000,816
93,2348
1102,1175
2109,834
887,1877
1135,3420
316,834
1464,1703
918,169
94,1614
386,1348
23,1874
1961,3855
457,832
310,2176
1391,1525
316,2438
915,93
166,998
530,1174
1388,1261
1465,2526
1678,3413
1964,2000
1462,2958
1464,1171
99,1788
2042,2703
311,3414
2108,3268
1521,3851
530,2088
24,2171
29,3194
1300,3204
673,2698
